ID,Location,Price,Experience,Other
1128466,5,3,1,1
1128854,3,1,2,3
1129457,2,1,3,3
1129944,4,1,2,1
1129955,4,3,3,4
1130350,4,3,3,3
1130719,1,2,1,3
1131330,4,1,1,4
1131406,1,1,1,3
1131708,1,2,3,3
1133832,3,1,2,2
1133938,1,1,3,3
1134074,1,4,3,3
1134559,4,4,2,4
1135023,5,4,2,3
1135116,5,1,3,2
1135240,2,4,1,1
1135388,3,3,2,3
1135492,5,3,3,4
1136385,1,3,3,3
1136575,4,4,3,2
1136716,5,3,1,4
1137192,5,1,3,4
1138015,1,4,3,2
1138149,5,4,1,4
1138182,4,3,3,3
1138204,5,3,3,2
1138717,5,3,2,1
1139452,5,3,1,1
1139972,2,4,2,2
1140244,3,2,1,2
1141031,5,2,1,4
1141456,1,3,1,1
1141605,5,2,1,1
1141769,3,4,1,2
1142564,5,2,1,1
1142650,2,3,1,3
1142704,4,2,3,2
1142992,5,3,3,3
1143190,5,4,1,3
1143338,3,2,1,4
1143516,5,4,1,2
1143890,4,1,1,1
1144083,1,4,3,1
1144136,1,3,3,4
1144319,4,1,2,2
1144995,4,3,1,1
1145246,2,3,1,2
1145412,5,4,3,2
1146066,1,4,1,4
1146170,3,3,2,1
1146593,1,3,2,4
1146757,1,3,3,3
1146898,3,3,2,4
1146956,1,3,3,2
1147568,4,1,2,1
1147783,1,2,3,4
1147886,3,1,3,4
1148788,1,4,3,4
1149295,4,3,3,1
1150240,4,4,2,4
1150455,2,4,3,4
1150598,5,1,3,4
1151090,3,4,1,4
1151486,5,2,2,3
1151680,2,4,3,1
1151754,3,3,1,1
1152126,2,1,3,4
1152543,2,2,2,2
1152739,1,3,2,1
1152763,3,1,3,1
1152888,4,2,2,1
1152927,1,4,2,1
1153076,4,4,3,4
1153986,3,2,2,2
1154013,3,3,2,3
1154305,2,3,1,1
1155069,2,3,1,1
1155209,4,2,2,2
1155321,5,1,1,4
1155396,2,1,2,3
1155453,2,2,2,3
1155904,3,4,3,4
1155967,1,1,1,2
1156379,5,3,3,1
1156903,3,2,2,4
1157148,1,3,2,3
1157614,3,2,2,2
1157752,2,3,3,2
1157900,2,1,2,4
1158378,1,1,1,1
1158473,4,3,1,2
1158904,4,1,3,2
1158972,3,1,3,1
1159476,2,2,1,4
1159718,4,2,3,3
1159776,1,1,1,4
1159868,3,3,1,1
1160003,3,1,3,4
1160539,4,1,1,4
1161222,3,3,3,2
1161474,4,4,2,1
1162088,4,2,2,4
1162560,1,4,3,4
1162964,5,3,3,3
1163393,5,3,3,2
1163497,1,2,2,1
1163756,1,4,2,1
1163871,2,3,2,1
1163878,4,3,3,3
1164795,4,2,1,4
1164974,2,1,1,1
1165008,1,1,1,2
1165556,5,3,3,2
1165582,5,4,1,2
1165650,5,3,3,1
1166015,5,3,3,1
1166200,4,1,1,2
1166286,4,1,2,1
1166293,2,1,2,2
1166370,5,4,2,4
1167084,3,2,3,1
1167704,5,1,2,4
1167709,3,2,2,3
1169099,4,2,3,4
1169112,2,1,3,1
1169431,1,3,1,3
1169489,5,2,1,3
1170007,5,1,1,4
1170499,5,1,3,4
1171302,4,1,2,1
1172585,5,4,1,4
1172774,3,1,3,2
1172972,1,3,3,3
1173087,4,3,2,2
1173353,2,3,3,1
1173710,1,2,2,2
1174024,4,2,3,3
1174254,2,3,2,2
1174434,1,1,3,4
1174568,3,3,1,4
1174780,2,3,1,2
1174888,1,2,3,4
1174934,3,4,3,2
1175192,2,1,3,1
1175716,5,3,2,3
1175821,3,2,3,1
1175875,4,4,3,1
1175983,1,2,1,2
1176367,5,1,2,1
1176659,3,4,2,2
1176857,4,1,1,2
1176896,3,3,2,2
1177510,3,2,3,1
1177541,4,1,2,2
1177734,4,1,3,4
1178063,2,2,3,2
1178310,2,4,2,3
1178457,2,3,1,3
1179165,3,3,2,1
1180020,1,2,2,2
1180023,4,1,3,4
1180159,2,4,2,4
1180602,3,3,2,4
1180651,5,2,2,4
1180776,5,1,2,3
1181366,4,2,3,3
1181796,1,4,2,2
1182330,2,3,1,3
1182386,1,1,1,4
1182601,3,2,3,3
1182914,4,3,2,2
1183211,2,3,2,4
1183868,5,4,1,2
1185084,3,2,3,2
1185727,3,2,1,4
1185866,5,2,1,1
1186520,4,1,1,1
1187136,4,3,3,2
1187319,1,1,3,3
1187371,5,1,2,1
1187732,4,1,2,4
1188576,1,2,3,4
1188705,1,4,1,2
1188842,1,3,3,2
1188965,2,3,2,1
1189601,4,2,3,2
1189605,2,2,2,1
1190007,2,2,1,3
1190309,5,4,1,3
1190597,1,3,2,1
1190651,5,4,3,2
1190680,3,3,1,3
1190717,5,3,3,4
1190985,5,2,2,4
1191050,4,4,2,3
1191764,4,2,1,3
1192028,1,1,2,3
1192159,5,4,1,4
1192765,5,4,2,4
1192851,3,2,2,4
1192869,2,3,3,1
1192878,5,2,2,4
1193142,1,3,2,3
1193309,1,3,3,1
1193444,2,1,1,2
1193666,2,3,3,2
1193999,4,4,3,4
1194320,4,1,1,2
1194628,1,4,3,4
1194674,1,2,2,1
1195170,1,4,2,3
1195401,5,1,3,4
1196116,1,3,2,1
1196306,2,2,3,2
1196535,5,4,1,3
1196590,2,4,1,4
1197135,3,3,3,4
1197336,3,3,1,2
1197841,4,2,1,3
1197893,1,4,2,4
1197949,3,2,3,2
1198575,1,3,1,2
1199073,2,2,2,3
1199231,1,4,1,2
1199863,2,1,3,3
1200040,4,4,3,1
1200575,3,4,1,1
1200737,3,3,3,1
1200923,2,1,3,4
1201204,4,1,3,4
1201542,1,2,1,4
1201546,2,4,3,1
1201941,1,2,3,2
1201942,4,4,3,3
1202001,3,4,3,1
1202107,3,1,2,1
1202129,4,1,3,1
1202767,5,3,2,3
1202787,4,4,3,4
1203152,4,3,1,3
1203351,4,3,1,1
1203948,1,1,2,3
1204055,2,2,3,1
1204284,1,3,1,2
1204312,3,2,1,1
1204376,3,1,1,3
1204444,5,3,3,4
1204459,4,4,3,1
1205491,3,3,3,3
1205622,2,1,1,2
1205817,5,2,3,3
1205978,4,2,1,1
1206144,4,4,1,3
1206290,3,3,3,4
1206583,1,2,1,4
1207656,1,1,2,3
1207938,3,2,3,1
1208296,4,4,2,2
1208659,1,3,3,2
1208970,4,4,3,4
1209279,2,2,1,3
1209508,3,2,1,1
1209559,5,3,1,1
1209580,3,2,1,1
1209642,2,2,1,2
1209855,1,4,2,2
1209987,2,2,2,3
1210029,3,1,2,1
1210086,2,2,2,3
1210395,3,1,3,4
1210864,3,3,2,4
1212096,2,1,1,3
1212219,3,3,1,1
1212722,1,1,2,3
1212932,5,3,2,2
1213520,5,3,1,3
1213622,1,1,2,3
1213649,4,3,3,4
1213652,5,3,1,2
1213841,5,4,3,4
1214061,2,4,3,4
1214276,5,3,1,4
1214338,4,2,2,1
1214670,2,4,1,3
1215123,4,2,2,3
1215141,3,4,1,4
1216266,4,4,1,4
1216866,5,2,1,3
1216938,1,3,1,4
1217161,1,1,3,1
1217337,3,1,2,2
1217367,4,1,3,3
1217515,4,4,3,4
1219055,4,2,2,3
1219525,3,4,1,1
1219679,2,1,3,4
1219876,3,3,3,2
1219955,5,4,3,3
1220098,4,3,1,1
1220525,5,4,3,2
1220528,5,2,3,4
1220721,2,1,3,1
1220754,2,2,2,4
1221262,5,2,3,3
1221853,4,3,1,1
1222907,1,1,3,2
1223216,4,3,2,3
1223627,1,4,2,3
1223934,3,1,2,4
1224022,4,3,3,3
1224479,4,2,3,2
1224482,1,1,3,1
1224794,3,2,1,2
1225252,4,1,2,2
1225381,4,4,3,2
1225857,2,2,1,4
1226187,4,1,3,2
1226199,5,2,1,2
1226529,3,1,2,3
1227237,4,3,3,2
1227456,2,4,1,4
1227816,5,2,3,1
1229061,5,1,3,3
1229077,1,1,1,3
1230104,3,1,2,3
1230298,3,1,1,4
1230465,1,2,1,1
1230584,3,3,2,2
1231009,1,3,1,3
1231251,1,1,2,3
1231301,4,1,2,2
1231342,4,2,3,4
1231343,5,3,1,4
1231616,5,3,1,2
1231804,1,4,1,2
1231847,2,4,1,4
1231944,5,2,3,3
1232170,4,4,2,4
1232294,3,2,3,3
1232701,1,1,2,1
1232784,3,3,1,4
1232933,3,4,2,1
1233221,3,2,2,2
1233456,3,3,3,3
1233972,1,4,2,1
1234818,5,1,2,3
1235411,1,3,1,2
1235628,1,1,3,2
1236095,2,4,3,4
1236310,4,4,3,1
1237417,2,4,2,2
1237969,2,1,3,2
1238005,4,1,1,2
1238070,1,4,2,4
1238557,2,1,2,4
1238646,1,2,1,1
1239072,5,4,3,2
1239390,5,3,1,2
1240591,2,2,3,1
1241066,4,2,3,3
1241147,5,3,3,1
1241342,4,3,1,1
1241825,3,2,1,1
1242132,2,1,2,2
1242464,1,3,3,3
1242679,2,1,2,4
1242996,5,2,2,2
1243635,2,1,2,4
1243675,1,1,1,3
1244381,3,3,1,4
1244508,4,2,2,1
1244576,3,4,3,4
1244894,5,3,2,2
1245049,4,3,1,4
1245453,2,1,2,4
1245455,2,2,3,1
1245733,5,2,2,4
1246153,2,2,1,4
1246847,2,2,2,4
1246866,3,4,1,4
1247147,3,4,3,2
1247162,2,4,2,4
1247756,5,2,3,3
1247895,4,3,2,1
1248727,5,1,3,2
1249082,2,4,3,3
1249135,5,1,1,2
1249147,2,2,2,2
1249486,3,2,1,2
1249596,3,2,1,3
1249865,4,1,1,4
1249999,1,4,3,3
1250933,1,4,2,1
1251858,5,2,3,4
1252643,2,2,2,4
1253230,5,4,2,3
1253528,3,1,3,2
1253626,2,3,1,3
1254185,3,2,3,2
1254720,1,4,1,1
1254863,1,2,2,2
1254982,1,3,3,2
1255421,2,2,3,3
1255847,3,1,2,4
1256281,5,2,3,3
1257041,5,2,3,4
1257099,5,3,2,1
1257612,3,1,2,3
1257677,5,4,1,4
1257983,5,1,2,1
1258397,2,2,1,2
1258964,5,2,2,4
1259041,3,1,3,1
1259810,3,3,3,2
1260488,1,1,3,3
1260568,2,2,1,4
1260578,3,3,3,2
1260589,5,3,2,4
1261141,4,2,3,1
1261174,1,1,2,2
1261313,1,1,3,4
1261410,5,1,1,1
1261524,2,1,3,1
1261571,2,4,2,1
1261719,4,4,2,1
1261773,3,2,1,3
1262374,4,4,1,2
1262675,2,3,2,1
1263044,5,3,2,4
1263200,5,1,1,2
1263877,4,1,3,2
1264142,5,4,3,4
1264152,5,2,2,2
1264216,2,4,3,4
1264479,3,3,2,3
1264538,3,1,3,3
1264709,2,4,3,1
1264734,5,3,2,1
1265417,4,3,2,3
1265473,4,2,1,2
1265809,5,3,1,4
1265963,3,2,1,3
1265993,5,1,3,4
1266289,5,2,2,4
1267260,1,2,1,1
1268137,3,4,2,2
1268178,3,1,3,3
1268333,3,2,1,2
1268607,3,4,2,2
1268609,2,3,1,1
1268789,2,1,3,4
1268946,4,2,2,4
1269354,4,4,2,2
1269438,2,2,3,1
1269771,5,1,2,4
1270448,4,1,3,4
1270481,2,1,2,3
1270617,4,3,2,4
1270993,2,1,3,3
1271240,5,3,3,1
1271459,5,1,2,4
1272073,5,3,2,1
1272142,5,3,1,4
1272907,5,2,2,3
1272916,5,4,2,2
1272933,4,2,2,3
1273345,4,3,3,4
1273639,2,1,3,2
1273838,5,3,3,2
1273860,1,1,3,2
1273944,3,4,3,2
1274637,2,4,3,3
1275095,2,1,2,1
1275114,1,3,1,1
1275140,5,4,1,3
1275746,4,3,3,3
1276041,3,2,3,4
1276390,1,1,1,4
1276858,3,3,1,2
1277130,3,3,2,2
1277545,4,1,3,4
1277602,1,3,3,1
1278570,1,3,2,3
1278986,2,4,3,2
1279129,3,1,2,4
1279746,3,2,3,2
1279976,1,2,2,1
1280187,4,2,3,4
1280408,2,1,2,3
1280414,2,1,3,1
1280473,3,4,2,2
1280482,5,3,3,4
1281093,5,4,2,3
1281292,1,1,2,3
1281318,5,3,3,1
1281912,4,3,2,1
1281930,3,1,1,1
1282316,3,1,2,3
1282554,5,3,2,3
1283605,4,2,2,4
1283622,1,2,3,2
1283707,3,3,1,1
1283884,5,1,3,1
1284365,1,3,2,4
1284424,5,2,1,1
1284478,1,2,3,4
1284654,1,2,1,3
1284814,2,4,2,1
1284861,2,4,2,3
1285828,1,4,1,2
1285915,5,4,1,1
1286006,4,3,3,3
1286219,5,3,3,2
1286555,1,1,3,4
1286749,2,4,2,3
1286822,1,4,2,4
1287211,3,1,1,1
1287336,5,4,3,2
1287515,3,3,3,3
1287568,1,1,2,1
1288193,1,1,3,3
1288214,1,2,2,4
1288629,4,3,1,4
1288760,1,2,2,1
1288939,1,4,2,3
1289355,1,2,1,1
1289498,3,2,3,4
1289796,2,3,1,2
1290120,3,2,1,3
1290183,5,1,3,2
1290991,2,1,3,4
1291097,1,4,2,3
1291145,4,1,3,4
1291573,4,4,1,4
1291750,4,3,2,2
1292125,5,2,1,2
1292410,2,3,3,4
1293385,5,4,1,2
1293432,1,3,3,3
1293835,4,3,2,1
1294025,3,1,3,1
1294201,3,2,3,2
1294715,5,1,2,4
1295253,3,1,1,2
1295907,3,1,1,3
1296045,3,4,1,1
1296982,3,4,2,2
1297419,2,2,1,1
1298365,3,4,3,3
1298690,5,1,2,2
1298881,2,4,3,1
1299175,1,2,3,4
1299687,1,4,2,1
1299778,1,3,2,2
1300119,5,2,1,1
1300143,2,3,1,2
1300472,3,2,1,4
1300547,2,1,2,1
1300766,2,3,2,1
1301029,1,2,3,1
1301269,1,4,3,4
1301333,2,1,1,2
1301464,3,1,1,4
1301487,1,3,2,2
1301795,5,3,3,4
1301806,4,3,1,2
1301932,5,3,2,4
1302333,3,1,3,3
1302403,2,2,1,1
1303151,3,1,2,3
1303233,1,1,1,4
1304023,1,2,1,4
1304327,1,4,2,2
1304414,1,1,1,2
1304822,1,2,1,3
1305174,4,4,1,3
1305516,4,4,2,2
1305823,4,1,1,4
1305860,3,3,2,1
1305940,3,2,3,3
1306147,2,2,3,4
1306266,5,1,2,2
1306712,1,3,2,4
1307622,2,4,1,2
1308118,2,2,3,4
1308342,2,1,1,2
1308712,1,4,3,4
1308937,1,2,3,2
1309009,1,3,1,4
1309195,2,1,1,1
1309224,1,2,2,4
1309269,4,3,2,3
1309590,1,1,2,2
1309868,5,4,2,4
1310162,2,2,2,1
1310289,5,1,2,2
1310311,4,1,2,4
1310605,2,3,2,2
1310618,2,1,3,2
1311212,1,2,1,3
1311405,4,1,1,3
1311787,4,3,2,3
1312160,4,3,2,3
1312900,4,1,3,3
1313059,1,4,2,1
1313317,5,3,3,4
1313561,3,4,1,3
1313597,1,4,3,4
1313883,1,4,1,3
1314167,3,1,3,2
1314279,1,1,2,1
1314847,1,1,2,2
1315037,1,2,3,1
1315138,2,4,3,2
1315748,2,2,1,3
1316776,2,2,3,1
1317143,1,4,1,2
1317288,4,2,3,1
1317578,4,4,2,3
1318215,5,1,3,2
1318497,5,3,2,4
1318669,5,4,3,1
1318782,1,4,3,3
1318792,5,3,1,1
1318860,2,2,3,1
1318926,2,3,1,4
1319060,1,3,2,3
1319318,4,4,1,4
1319477,5,3,3,2
1320684,1,4,2,4
1320690,3,1,2,4
1320752,1,3,1,4
1320760,2,3,2,3
1320862,5,3,1,4
1322172,5,2,1,4
1322589,1,3,2,2
1322785,5,1,3,1
1323074,5,2,1,4
1323203,3,4,3,4
1323832,1,2,2,4
1324002,3,1,3,3
1324049,4,1,1,2
1324290,4,4,3,3
1324483,4,1,2,3
1324634,3,2,1,1
1324808,4,2,2,3
1325015,5,3,2,2
1325038,3,2,2,3
1325095,2,4,3,1
1325197,1,4,1,4
1325458,3,2,2,1
1325552,1,2,1,1
1325715,5,3,2,2
1325920,5,1,3,4
1326172,2,1,3,2
1326282,3,4,2,1
1326334,1,3,1,2
1326705,4,4,1,1
1326850,1,3,1,1
1326873,3,3,2,1
1327306,1,3,1,2
1327687,3,1,1,3
1327707,3,3,1,1
1327819,4,2,3,2
1328251,1,2,2,3
1328252,5,1,3,2
1328564,4,3,3,3
1328844,5,3,2,3
1329049,4,3,3,1
1329235,3,4,3,3
1329345,4,1,1,1
1329458,5,1,2,3
1330036,2,1,2,3
1330501,2,2,2,3
1330872,5,2,3,4
1331141,3,2,1,1
1332149,3,2,1,3
1332561,5,4,1,1
1332706,4,4,3,3
1332861,3,3,3,1
1332877,4,1,2,4
1332961,2,2,2,2
1333102,5,1,2,3
1333319,5,1,2,1
1333445,2,3,2,3
1333568,3,4,2,1
1333823,4,2,2,3
1333826,4,1,1,1
1333945,1,4,1,4
1334038,2,4,1,2
1334217,1,4,2,4
1334291,1,2,2,4
1334515,2,1,1,4
1334731,4,1,3,4
1334998,1,1,3,3
1335595,3,1,2,2
1335646,1,3,1,1
1335716,2,4,2,4
1335731,4,2,3,4
1336190,3,4,3,2
1336885,5,3,3,4
1336937,4,1,1,3
1337680,5,2,3,4
1338100,4,1,1,1
1338333,5,4,2,1
1338671,1,3,3,1
1339002,2,2,1,4
1339204,2,4,3,1
1340111,4,3,3,3
1340284,3,4,2,1
1340436,5,3,2,1
1340636,4,2,2,4
1340843,1,4,1,4
1341186,3,1,2,4
1341371,1,3,3,1
1341571,2,4,3,1
1341710,3,2,3,3
1341961,4,3,2,2
1342043,1,1,2,3
1342060,3,1,2,4
1342218,2,3,1,1
1342500,3,3,1,2
1343086,1,4,1,2
1343217,2,4,2,3
1343250,1,1,1,3
1343439,1,1,1,4
1344083,2,2,1,3
1344422,2,1,1,2
1344479,4,3,3,3
1344953,5,1,1,4
1345029,2,4,1,4
1345297,3,1,2,3
1345734,2,4,2,3
1345935,2,2,2,2
1346006,3,3,3,1
1346379,4,1,1,4
1346555,4,4,3,3
1346851,4,3,1,4
1347113,2,1,1,2
1347261,5,1,2,3
1347685,5,4,3,4
1347957,2,1,3,1
1348331,3,4,2,1
1348710,3,2,2,4
1348911,5,2,3,3
1349072,4,2,3,1
1349287,5,1,2,2
1349659,5,3,3,3
1350106,1,3,3,1
1350757,1,1,2,4
1350885,4,3,3,2
1351129,5,1,2,1
1351530,3,2,3,2
1351638,4,1,2,2
1351670,3,4,2,3
1351753,1,1,3,3
1352089,4,4,3,1
1352104,1,4,1,4
1352159,4,1,1,1
1352241,2,3,3,1
1352502,5,3,1,4
1352548,5,1,3,1
1352745,1,2,1,4
1352766,4,2,3,3
1352783,2,3,1,1
1353455,1,2,1,3
1353639,1,1,1,2
1354029,1,4,1,1
1354231,2,4,1,4
1354985,4,2,2,4
1355502,3,2,2,1
1357017,1,4,1,3
1357198,3,4,2,1
1357444,5,3,2,1
1357485,1,4,2,2
1357601,2,4,2,1
1358346,5,3,1,3
1358462,1,2,2,1
1358525,5,3,1,1
1358938,5,4,2,4
1359715,4,1,3,1
1359813,1,4,3,2
1360059,2,4,1,4
1360080,3,3,2,4
1360166,4,2,3,1
1360556,3,3,2,2
1361616,5,1,2,3
1361630,5,1,1,4
1362379,5,2,1,1
1362682,1,1,2,1
1363065,1,2,1,3
1363184,5,3,3,4
1363258,2,2,2,3
1363660,2,3,3,3
1363824,2,2,3,2
1363971,3,3,1,3
1363998,4,3,3,4
1364628,5,4,2,3
1365146,3,4,1,4
1365210,4,1,1,2
1365877,1,2,2,2
1366295,1,1,1,4
1366492,1,2,1,4
1366524,1,4,1,4
1366844,4,4,3,1
1367202,5,1,3,1
1367410,2,4,2,3
1367636,1,4,1,1
1368664,3,1,3,3
1369009,2,1,2,1
1369205,5,1,3,2
1369243,5,2,3,3
1369368,1,4,3,1
1369689,2,2,3,2
1369927,1,2,1,2
1370093,1,3,2,2
1370177,1,4,3,3
1370448,1,3,2,3
1370794,5,4,3,4
1371442,5,4,3,4
1372233,2,2,1,1
1373290,5,2,3,3
1373346,1,3,3,3
1373459,2,4,1,1
1373951,1,3,2,2
1374468,2,4,1,2
1374633,5,4,2,3
1374772,1,4,1,3
1375560,4,4,3,1
1375580,1,2,2,3
1375998,1,1,2,3
1376092,3,1,2,3
1377271,3,3,2,3
1378670,1,2,3,3
1379468,3,4,2,2
1379593,2,2,2,4
1379679,5,1,1,4
1380441,5,1,1,2
1380639,4,1,1,3
1380744,2,2,3,3
1380762,1,3,1,1
1380992,2,2,2,3
1381077,5,2,1,1
1381095,1,3,2,1
1381096,2,4,1,2
1381258,2,1,3,3
1381265,4,4,1,1
1381510,5,2,1,1
1381531,1,1,3,3
1382775,4,2,3,3
1382877,5,2,1,3
1383104,2,4,2,4
1383551,5,1,2,4
1384108,4,4,2,4
1384551,4,1,1,1
1384663,3,3,3,1
1384676,5,4,1,1
1385055,5,1,3,4
1385357,1,4,3,1
1385888,3,2,1,2
1385892,2,4,2,1
1386207,3,2,1,2
1386513,5,3,2,4
1386717,4,3,3,3
1386958,4,2,1,2
1387050,1,2,1,3
1387480,1,3,1,2
1387680,3,1,1,4
1387745,2,1,2,4
1388818,3,3,1,4
1389092,2,1,2,3
1389252,2,1,3,1
1390180,1,4,2,2
1390426,3,3,3,3
1390724,3,1,1,3
1390783,3,3,3,4
1391686,2,3,3,2
1392253,3,2,1,2
1392296,4,2,1,2
1392569,1,1,3,1
1392759,2,1,2,2
1393113,2,3,2,2
1393335,3,3,1,1
1393740,5,4,3,3
1395278,5,3,3,4
1395441,1,1,3,2
1395891,2,1,1,2
1395998,5,1,3,4
1396035,1,2,3,1
1396166,3,1,3,2
1396241,2,2,1,2
1396300,4,2,1,4
1396393,5,1,3,3
1396528,2,3,3,1
1396560,1,2,3,4
1396621,1,2,1,3
1396649,2,4,2,2
1396660,1,2,2,3
1396893,3,2,1,1
1397047,2,1,3,3
1397233,1,3,1,3
1397351,2,2,2,3
1397477,3,2,3,3
1398082,5,4,3,2
1400671,2,1,2,2
1400975,1,3,1,2
1401092,5,2,3,4
1401909,2,3,1,2
1402157,3,4,3,3
1402498,1,4,3,4
1403476,3,2,3,1
1403877,2,2,2,3
1403981,5,3,3,4
1404035,3,2,2,1
1404542,4,3,3,2
1405316,3,4,2,3
1405672,5,1,3,2
1405866,2,2,2,3
1405930,4,3,3,4
1406159,2,1,1,1
1406173,2,3,3,1
1406314,3,2,3,2
1406466,5,3,1,4
1406848,3,1,1,2
1407568,1,3,3,3
1407742,4,2,3,2
1408594,5,4,3,2
1408734,4,3,2,2
1409025,5,1,3,3
1409134,1,4,3,2
1409292,5,2,3,3
1409522,5,4,1,1
1409845,2,3,3,2
1409935,3,4,2,2
1409950,4,3,1,4
1410029,1,3,3,3
1410080,3,3,1,2
1410227,4,3,3,3
1410338,1,4,2,4
1410679,5,2,1,1
1411237,1,1,2,4
1411270,5,1,1,2
1411308,4,3,3,4
1411509,5,1,3,3
1411940,3,3,1,4
1411979,3,2,3,2
1412001,1,4,2,1
1412074,3,1,1,1
1412139,3,1,3,3
1412194,1,3,1,1
1412421,2,2,3,1
1412585,5,3,3,2
1412621,5,3,3,3
1412828,5,2,1,2
1412911,2,3,1,4
1413033,4,1,2,4
1413195,4,1,2,4
1413624,2,3,2,3
1413643,2,4,3,1
1413807,3,2,2,3
1414187,1,1,1,1
1414253,3,4,3,1
1414270,4,3,3,2
1414962,2,3,1,2
1415298,1,2,2,2
1415403,4,3,2,1
1416169,2,2,2,1
1417326,2,4,3,3
1417665,3,4,3,1
1418368,5,2,3,2
1418483,2,2,1,4
1418690,4,4,3,3
1418761,1,2,1,1
1419134,5,4,3,4
1419322,1,4,2,3
1419961,4,1,2,2
1420893,1,4,1,2
1420953,3,1,2,2
1421008,5,2,1,4
1421251,2,1,3,3
1421337,3,2,3,3
1421674,5,4,2,3
1422102,4,3,3,4
1422262,4,4,2,4
1422512,5,1,3,1
1422516,4,2,2,3
1422677,5,3,3,4
1423108,5,3,3,2
1423322,2,2,3,4
1423362,3,4,3,3
1423469,2,2,1,1
1423723,4,2,2,1
1424033,3,4,1,3
1424251,5,4,2,2
1424434,2,3,2,3
1424609,5,2,3,3
1425416,4,4,2,2
1425456,1,1,1,3
1425559,5,3,3,1
1426319,5,1,3,3
1426407,4,4,2,1
1426469,2,1,3,1
1426825,2,4,2,1
1427194,4,4,2,2
1427279,4,1,1,2
1427385,5,1,2,4
1427554,2,4,2,4
1427644,1,2,1,2
1428053,4,1,3,1
1428244,2,1,2,1
1428259,2,1,3,1
1428547,5,2,2,2
1429197,2,1,1,2
1429222,3,2,2,1
1429357,3,1,1,1
1429438,2,2,3,1
1429681,5,3,2,2
1429752,1,3,2,3
1430007,1,4,2,2
1430462,3,1,1,1
1430805,4,1,1,1
1430841,3,3,1,4
1431045,1,4,3,2
1431435,4,4,2,2
1431690,3,3,2,3
1432027,1,2,1,3
1432251,4,3,3,4
1432335,3,3,3,2
1432591,3,1,3,1
1432696,4,4,2,2
1433017,3,1,2,3
1433567,3,4,1,2
1433966,4,4,3,3
1434405,2,4,3,1
1434723,3,2,3,1
1435030,4,3,1,4
1435098,4,1,1,3
1435105,2,1,3,3
1435475,4,2,2,2
1435582,1,2,2,1
1435642,5,2,1,4
1435753,4,4,1,3
1435975,3,3,1,1
1436674,3,3,1,3
1437217,3,4,3,1
1437277,1,1,2,4
1437916,3,3,1,3
1438892,3,1,2,3
1439766,3,2,3,2
1439773,5,3,2,3
1439795,4,1,1,1
1440233,5,1,1,2
1440243,5,2,3,4
1440769,5,1,2,3
1440878,2,3,3,4
1441430,5,3,1,3
1441443,4,1,2,1
1441716,3,4,2,3
1442383,2,4,2,1
1442755,2,2,1,2
1443489,5,3,3,3
1444118,3,3,2,1
1444460,3,2,1,1
1444759,4,4,2,1
1445122,1,2,3,1
1445708,4,4,2,3
1446066,1,3,2,2
1446257,1,4,2,4
1446400,3,3,1,3
1446425,1,3,2,1
1446497,5,4,3,2
1446828,1,2,2,4
1447103,5,2,2,2
1447236,5,2,2,2
1447276,5,4,1,3
1447462,4,4,2,4
1447643,1,4,2,1
1447750,4,3,1,2
1447833,3,1,3,3
1448068,3,4,2,3
1448154,3,4,3,2
1448398,3,3,3,1
1448553,1,2,2,3
1448801,4,2,2,3
1450346,5,4,1,3
1450617,3,4,2,2
1450702,3,4,3,1
1451226,2,3,2,2
1451682,3,4,3,2
1451725,5,3,2,1
1451831,5,2,2,4
1451930,5,4,2,1
1451940,5,4,3,4
1452400,3,3,1,3
1452501,5,4,3,3
1452823,5,3,2,3
1452877,3,2,1,3
1452921,4,1,1,3
1453029,5,3,3,2
1453092,5,3,3,3
1453617,1,1,1,1
1454596,1,4,2,3
1454789,1,4,2,2
1455018,2,2,2,1
1455033,4,2,3,1
1455187,5,4,1,3
1455658,4,2,3,4
1455800,1,4,1,4
1455840,4,2,3,1
1456148,4,2,1,4
1456532,1,1,2,2
1457649,4,3,2,1
1457676,5,2,2,1
1457692,5,4,1,3
1457931,3,4,3,2
1458018,3,2,1,1
1458166,2,1,1,1
1458711,4,1,2,4
1458733,2,2,2,4
1459101,3,1,1,2
1459400,5,4,2,1
1459745,1,4,2,4
1460344,4,3,2,3
1460511,5,2,1,2
1460711,2,2,1,3
1460777,4,3,1,1
1461091,2,3,3,3
1461385,3,4,1,1
1461580,1,2,1,4
1461617,4,2,3,2
1461846,1,2,2,1
1462166,3,4,1,1
1462453,1,3,3,4
1462480,2,2,3,1
1462676,2,2,2,1
1462845,3,3,2,3
1463624,2,4,1,2
1463631,3,1,1,4
1464107,5,1,1,1
1464120,4,4,1,4
1464647,2,4,1,3
1464974,2,1,3,4
1466031,3,1,1,1
1466129,4,2,3,4
1466386,1,4,3,1
1466441,4,4,2,3
1466550,4,4,2,3
1466551,3,1,3,3
1466571,2,2,1,1
1466727,1,4,2,4
1466766,1,3,3,2
1467446,2,3,2,3
1467526,2,2,2,3
1468020,5,4,2,4
1468202,3,1,1,2
1468484,3,2,3,3
1468585,4,1,3,2
1468726,3,2,1,1
1468820,4,4,1,3
1469227,3,3,3,3
1469711,3,1,2,3
1469844,4,3,3,1
1469976,4,1,3,3
1470072,3,2,1,4
